1.0,0.6181761,0.54171956,0.69465566,0.617225,0.6066127,0.53619236,0.57170993,0.6249427,0.6471519,0.6359917,0.57503444,0.62023246,0.6344529,0.5428372,0.68476284,0.7919152,0.62638557,0.6443467,0.58687395,0.60027355,0.64249957,0.6246321,0.5420656,0.6523051,0.561988,0.8711962,0.61248463,0.6212532,0.6344672,0.6069918,0.58260405,0.5567253,0.6182091,0.5842027,0.6214892,0.6383345,0.5517869,0.57477313,0.6036049,0.6270291,0.58503675,0.62029946,0.5490892,0.59181964,0.6711821,0.51609254,0.5537017,0.57612956,0.63717407,0.67088413,0.53003496,0.599694,0.5957551,0.5309459,0.62310004,0.6182903,0.55084753,0.59852785,0.57765067,0.59737664,0.63885915,0.5471435,0.62258863,0.58423907,0.7027244,0.5932532,0.6455207,0.4913996,0.5632006,0.64285934,0.5712913,0.5336531,0.59721494,0.6206539,0.59631926,0.59660506,0.57385683,0.56318665,0.58013415,0.7391429,0.6711473,0.7158592,0.6189122,0.56114846,0.6228068,0.56506383,0.57561374,0.5487558,0.77887666,0.74098414,0.5986027,0.62473327,0.69161844,0.6546169,0.65199614,0.57359725,0.66951406,0.57981503,0.6203923,0.6595086,0.7780647,0.643063,0.69902885,0.62961394,0.55706185,0.57802045,0.56874526,0.654509,0.6636455,0.6346923,0.5730912,0.6124937,0.5024944,0.59536886,0.52288467,0.5949372,0.513488,0.55808496,0.5882088,0.69730145,0.5735823,0.6073848,0.5489583,0.5738539,0.5576094,0.62184244,0.65127814,0.48246008,0.60591143,0.60581094,0.60963315,0.6143135,0.6738583,0.65051687,0.57407504,0.6000773,0.6564996,0.5251647,0.59819186,0.5378528,0.54340637,0.6712571,0.667858,0.5876836,0.65088475,0.5990294,0.6202306,0.6004766,0.5838321
0.6181761,1.0,0.5544252,0.74172777,0.56562805,0.62602305,0.5758779,0.6480693,0.6080317,0.59684986,0.57284796,0.54271114,0.5973821,0.6219808,0.5390034,0.63872623,0.6638652,0.5376174,0.65435374,0.5357186,0.56733084,0.6406048,0.6138541,0.5554398,0.7170217,0.55305755,0.6308737,0.5274807,0.6768828,0.6595301,0.6189762,0.6208167,0.64576924,0.5904058,0.6135069,0.68078274,0.60271525,0.55032027,0.49728638,0.54016453,0.5894928,0.64999735,0.6130602,0.5405976,0.5690357,0.814983,0.560827,0.54420984,0.569209,0.55635166,0.5019501,0.58424354,0.5451851,0.5964477,0.5440243,0.6022842,0.58445084,0.5446559,0.58408076,0.5375568,0.57153535,0.5890027,0.5839682,0.6166454,0.60844964,0.66718197,0.5356831,0.54936814,0.535014,0.5382345,0.5973497,0.5763738,0.5759897,0.59433615,0.5707099,0.56074834,0.57253814,0.554533,0.513765,0.50854653,0.6106251,0.6571697,0.6771184,0.6243364,0.5328053,0.59220153,0.6054475,0.65134233,0.6330227,0.683183,0.6973945,0.67335916,0.54860175,0.59590316,0.62292576,0.6791409,0.5548942,0.64354855,0.6746679,0.6835003,0.68531644,0.5912118,0.5475841,0.56874317,0.6329158,0.53916276,0.6274048,0.56517136,0.62037647,0.6065159,0.6468477,0.6332761,0.64612544,0.5550702,0.57468015,0.5671572,0.67280275,0.54525906,0.60519123,0.5933521,0.5391167,0.55003273,0.5746245,0.50168437,0.51753557,0.52680945,0.6705277,0.67592674,0.5291701,0.5954788,0.5904055,0.56612927,0.59647745,0.60909045,0.55651987,0.62733483,0.6519562,0.7470525,0.5030717,0.5702086,0.48539641,0.5469818,0.5756333,0.5908495,0.5452717,0.5598032,0.6197075,0.57381237,0.54132193,0.5043104
0.54171956,0.5544252,1.0,0.58568054,0.61855406,0.5996167,0.53033686,0.5420314,0.54977506,0.5516289,0.5503685,0.5530916,0.52772266,0.554305,0.5320142,0.6436697,0.58933383,0.53221923,0.542861,0.5814398,0.60498995,0.57737833,0.5961209,0.6231427,0.5462923,0.60760736,0.5857322,0.58222395,0.5214355,0.55641043,0.52459526,0.62543815,0.6218536,0.5827034,0.56878304,0.5594413,0.6236916,0.5673812,0.52799547,0.5140402,0.5487108,0.61044836,0.65354186,0.47383478,0.5118625,0.54481834,0.5003071,0.5938082,0.5928916,0.596359,0.6313123,0.6927924,0.542358,0.54277134,0.49642032,0.5496954,0.54206246,0.5946673,0.6062887,0.52561754,0.5313676,0.5526346,0.5979819,0.5756556,0.58779407,0.6595113,0.5486055,0.53353363,0.5298775,0.5332061,0.5613649,0.5051737,0.551625,0.587724,0.6135991,0.6070808,0.599399,0.563462,0.5719942,0.5916617,0.6201386,0.6168667,0.6409112,0.5541631,0.52749205,0.5559887,0.5954169,0.6038869,0.5335469,0.5893994,0.62225956,0.5766072,0.53586507,0.53467065,0.6703793,0.6588717,0.57568777,0.5361407,0.63077736,0.59964705,0.6002516,0.523235,0.54637295,0.5209583,0.49567816,0.4760885,0.492753,0.5836228,0.55280745,0.5771814,0.547904,0.5438867,0.5759413,0.61604196,0.58300984,0.48999512,0.642754,0.5568606,0.5608661,0.6128272,0.5865006,0.5772536,0.6164633,0.5840074,0.6037354,0.63304394,0.5410747,0.56457853,0.61678666,0.55480105,0.58832496,0.58098733,0.7654997,0.7075883,0.55960953,0.628834,0.5631499,0.5556978,0.5601928,0.5370393,0.603686,0.47124815,0.53228104,0.5636561,0.6304416,0.5874969,0.57453424,0.5200073,0.5618679,0.5682556
0.69465566,0.74172777,0.58568054,1.0,0.6550342,0.65954304,0.61866534,0.6590489,0.64046407,0.645457,0.6059518,0.6338024,0.62579066,0.71500134,0.57897425,0.62765443,0.62829787,0.619027,0.6429571,0.6253357,0.61876726,0.66101986,0.66121316,0.62015927,0.70439124,0.5768174,0.70851696,0.57461536,0.6772761,0.6864548,0.69289756,0.7202493,0.62491745,0.64747715,0.69028527,0.64968556,0.61857647,0.598451,0.5783418,0.63513815,0.6577708,0.71737796,0.7483649,0.5731404,0.6048386,0.7227228,0.5783215,0.5912032,0.6300693,0.6191435,0.6033324,0.6542505,0.5841228,0.6474447,0.5778295,0.61608386,0.6340349,0.61324215,0.65171105,0.5955449,0.5961671,0.6295189,0.64317286,0.7199602,0.5973295,0.7150284,0.59208065,0.59656274,0.5847087,0.61783606,0.62260747,0.5901987,0.62846994,0.6418679,0.62498826,0.62592095,0.58052015,0.6667301,0.5968168,0.6028602,0.6507796,0.71190476,0.7866299,0.6612994,0.5752264,0.637761,0.6579442,0.6578208,0.6757697,0.7587364,0.854583,0.7192277,0.6147199,0.67133415,0.65048325,0.7703395,0.5547575,0.69488645,0.6492361,0.6723763,0.7063688,0.6424905,0.62261355,0.6140162,0.6879272,0.55912983,0.6089376,0.6144925,0.7171471,0.63191175,0.6985681,0.61596346,0.68701625,0.5955948,0.6619618,0.5837525,0.71177393,0.5497251,0.57463396,0.6746255,0.61942166,0.5711056,0.6144316,0.5726252,0.63242424,0.65991133,0.7000686,0.7539741,0.58037853,0.61697423,0.6436592,0.6359178,0.6653556,0.66401386,0.58467793,0.69160753,0.72379446,0.7616183,0.56043535,0.62815076,0.55744773,0.56948775,0.61865234,0.6616641,0.6509248,0.6176798,0.63883054,0.6065054,0.53937894,0.62715507
0.617225,0.56562805,0.61855406,0.6550342,1.0,0.5551508,0.5902301,0.589408,0.6620817,0.5972176,0.53877294,0.63195246,0.7073345,0.7355493,0.581372,0.6479268,0.5690359,0.59083605,0.56615204,0.6625059,0.6008337,0.6071885,0.6289755,0.6344703,0.5945994,0.609478,0.61775446,0.6740614,0.59091896,0.5864012,0.65495074,0.6804247,0.56089646,0.76074374,0.678467,0.6404861,0.62782305,0.6164887,0.54748523,0.62095493,0.6705215,0.5288307,0.6326666,0.5753397,0.61219364,0.63673365,0.59046596,0.63592,0.65248084,0.6334348,0.62815833,0.64139116,0.6193258,0.5909966,0.61561525,0.6236535,0.62711406,0.5502851,0.5628682,0.5804059,0.5274594,0.6173617,0.66886204,0.61742216,0.51331776,0.6121605,0.6214001,0.6198492,0.5977389,0.6132565,0.65253586,0.5963416,0.6413723,0.6243426,0.7253497,0.6736051,0.58285666,0.6237774,0.607345,0.6372134,0.65177387,0.61120987,0.6739334,0.6354702,0.6907046,0.6376115,0.63215923,0.624635,0.6206386,0.67167294,0.67155635,0.6988865,0.6660005,0.6317971,0.694696,0.68543136,0.6448435,0.60135496,0.5897028,0.5465564,0.5652029,0.554496,0.58306015,0.5681679,0.6232734,0.5868122,0.6366054,0.65594006,0.659623,0.65395343,0.6492404,0.5668174,0.61418366,0.54201627,0.65439403,0.6194426,0.67531466,0.6290827,0.57228106,0.68908465,0.651984,0.6909096,0.6773178,0.640365,0.5720738,0.56799227,0.62331253,0.64470786,0.5756992,0.5932656,0.60381186,0.6534383,0.6113516,0.64127487,0.60845685,0.69761056,0.6432457,0.65009886,0.60636324,0.6212008,0.6238977,0.56050676,0.5524107,0.64199287,0.64730704,0.58475566,0.5403065,0.56131774,0.5865519,0.6726568
0.6066127,0.62602305,0.5996167,0.65954304,0.5551508,1.0,0.5518739,0.5897722,0.56228274,0.5565198,0.543283,0.5911898,0.53009,0.557866,0.5436668,0.5588574,0.5216644,0.5741021,0.55811155,0.6029121,0.6019255,0.6105559,0.60070866,0.55219716,0.6025066,0.55064917,0.6125684,0.61792374,0.5966503,0.60183114,0.6114698,0.5931897,0.5534745,0.55842435,0.62121236,0.6440229,0.63452363,0.52591187,0.74371016,0.5676656,0.56056833,0.6255514,0.6100236,0.5631061,0.5274517,0.60267746,0.6187104,0.5975535,0.631696,0.6117427,0.59978724,0.63717365,0.7224619,0.6106893,0.57905734,0.6257714,0.5904944,0.5394297,0.53756464,0.5532892,0.5089643,0.58753264,0.62585056,0.56283563,0.5749851,0.66547745,0.6849964,0.62165856,0.665483,0.5847726,0.5148435,0.5436892,0.5746939,0.58957773,0.6051963,0.6020266,0.5894717,0.57991606,0.6266054,0.6177319,0.60431325,0.6123761,0.63140845,0.59036016,0.5693519,0.60371625,0.62612766,0.690878,0.5952593,0.6707859,0.68720245,0.62461305,0.6017901,0.6061357,0.59790504,0.61862415,0.5394851,0.6100239,0.6233343,0.6193838,0.6032235,0.57568985,0.52560025,0.618332,0.5910782,0.58886397,0.55271673,0.5747573,0.5544712,0.5350837,0.6011549,0.580176,0.5988647,0.68768996,0.60294175,0.5229237,0.6232163,0.5227274,0.67924315,0.6135059,0.62423337,0.5457464,0.60167,0.5020186,0.5736023,0.60129607,0.6147524,0.6218027,0.5091634,0.5823092,0.5642482,0.6207797,0.5865203,0.6006997,0.62548006,0.6778904,0.5777111,0.6564584,0.4927,0.6059847,0.49770725,0.6977312,0.74251187,0.7438152,0.66210854,0.7428037,0.63840306,0.72320294,0.7556292,0.65877736
0.53619236,0.5758779,0.53033686,0.61866534,0.5902301,0.5518739,0.99999994,0.7204387,0.59595597,0.5406694,0.55537647,0.70173675,0.643162,0.67646885,0.6456224,0.5612064,0.51149243,0.5017369,0.5708117,0.6410572,0.57904047,0.55534303,0.593914,0.6352519,0.5352,0.62494224,0.5625877,0.5771433,0.6686057,0.6543654,0.7228941,0.62357837,0.56516993,0.5901583,0.66550857,0.57905924,0.58750653,0.58522713,0.53216094,0.6849928,0.57843494,0.53267074,0.5985332,0.63869685,0.5667071,0.5986361,0.6009226,0.53429496,0.58848494,0.57809323,0.55674493,0.58842266,0.55522746,0.6240021,0.6250655,0.6130375,0.63045067,0.5794818,0.5960285,0.63405454,0.56496054,0.54655457,0.62000954,0.5764252,0.52961624,0.528287,0.5728215,0.56043404,0.63198626,0.7472608,0.5985156,0.59469754,0.52891666,0.5894017,0.60035384,0.56802565,0.5146473,0.6546247,0.60475034,0.61062855,0.57173645,0.6793032,0.677342,0.6056323,0.613919,0.66326416,0.5785663,0.60028785,0.89445484,0.5600436,0.61409706,0.6315573,0.59801686,0.66309744,0.6135206,0.6363299,0.6198696,0.58524203,0.53804076,0.5568014,0.6293491,0.51153123,0.5561447,0.51562023,0.80331874,0.6561208,0.5844994,0.59808326,0.62017345,0.5881171,0.5827726,0.5776508,0.6057927,0.5594522,0.61969763,0.58805674,0.66849387,0.58713716,0.55412716,0.6003935,0.5985868,0.6001845,0.64934874,0.6180922,0.5793256,0.6166969,0.6087531,0.6295368,0.5537575,0.6242047,0.65785325,0.5840644,0.5763588,0.5437149,0.53358614,0.5528272,0.6155899,0.5506387,0.50908655,0.58539546,0.5578635,0.5466093,0.5085371,0.51460534,0.54923713,0.5430057,0.5439198,0.54342854,0.5335053,0.59549654
0.57170993,0.6480693,0.5420314,0.6590489,0.589408,0.5897722,0.7204387,1.0,0.88543123,0.5614904,0.5456821,0.68129784,0.6006546,0.6408777,0.5963197,0.5715468,0.56312203,0.5162114,0.64005923,0.5896443,0.5545658,0.587346,0.58043635,0.5877612,0.6186127,0.62471217,0.5966598,0.5401749,0.7129843,0.7472631,0.7030319,0.5838412,0.66959625,0.5776964,0.61780155,0.71069944,0.5330628,0.54533327,0.54801166,0.6410247,0.5761967,0.58456016,0.5940045,0.6582797,0.6032686,0.6753531,0.60590386,0.5574906,0.5748709,0.55089355,0.5199665,0.60668296,0.5795977,0.64114773,0.6530882,0.592443,0.61180735,0.6176256,0.6465089,0.666057,0.6400456,0.53514934,0.52619225,0.63163096,0.5836809,0.592671,0.5487811,0.5803786,0.54103684,0.6739328,0.58410466,0.6952249,0.5874275,0.6693867,0.6207645,0.57998496,0.49661177,0.6466336,0.53768677,0.54579544,0.6280464,0.68111235,0.67144775,0.8972483,0.6917312,0.6087913,0.5998427,0.60812783,0.7526044,0.6097709,0.63560474,0.6142056,0.55952466,0.6635474,0.58887386,0.62492573,0.56220984,0.6743648,0.66876394,0.6795161,0.59804255,0.5717401,0.54817,0.5392924,0.7968964,0.6244412,0.6200959,0.54276025,0.6454897,0.57463497,0.5571829,0.6571746,0.66783065,0.58284384,0.5998998,0.69706607,0.6638699,0.65735364,0.5618655,0.5858779,0.5818237,0.55776715,0.60868776,0.5167453,0.5819981,0.59633857,0.650723,0.6656746,0.5270739,0.67404723,0.63313335,0.57204926,0.5516669,0.55333054,0.49995953,0.5481218,0.6270814,0.62732,0.49456146,0.62840265,0.5354096,0.5211051,0.54999715,0.58105135,0.5823921,0.53172064,0.5646823,0.5447607,0.5104056,0.5454553
0.6249427,0.6080317,0.54977506,0.64046407,0.6620817,0.56228274,0.59595597,0.88543123,0.9999999,0.5565638,0.49417633,0.65345687,0.6350328,0.6432015,0.5262992,0.6064254,0.5955552,0.5763668,0.6459119,0.58443934,0.5291713,0.56773686,0.55014586,0.5565885,0.5902516,0.5947056,0.5969914,0.55805135,0.67100054,0.68715405,0.66247785,0.5780574,0.631075,0.6635437,0.6095988,0.7247714,0.5745271,0.5796777,0.52849436,0.6096856,0.6654574,0.5612724,0.5868952,0.62675977,0.5982718,0.64502925,0.5652935,0.5759581,0.59213966,0.5793845,0.5472623,0.59198594,0.60281426,0.6081604,0.6843467,0.564563,0.5710392,0.61361504,0.62347853,0.6480577,0.65540665,0.55122536,0.5206059,0.6616666,0.6019551,0.60264564,0.5716532,0.57124066,0.521387,0.6263686,0.6015874,0.7411729,0.5897505,0.6174736,0.65755796,0.58815026,0.5274702,0.59735644,0.54600805,0.59291625,0.6614966,0.6522856,0.6508284,0.9320489,0.7767544,0.5789795,0.57998276,0.6030221,0.63276166,0.65532887,0.647195,0.5983663,0.5546738,0.67427534,0.6281371,0.61867595,0.571696,0.62949896,0.6635548,0.63778585,0.56549275,0.58094746,0.5488029,0.54564464,0.7290521,0.6000987,0.6274576,0.57919395,0.6742623,0.59924436,0.547678,0.60466105,0.61990356,0.5431153,0.6022663,0.70217615,0.6139867,0.73480964,0.5256871,0.5974693,0.6110674,0.6160217,0.6223052,0.5468916,0.60063463,0.603081,0.6360712,0.6439924,0.5651656,0.6679276,0.6268453,0.5678428,0.5685364,0.59315896,0.53223294,0.5827212,0.5814778,0.60566676,0.53310245,0.6272304,0.5782973,0.50242823,0.5577197,0.59398746,0.5773222,0.5409429,0.5447154,0.56763995,0.5258251,0.5518923
0.6471519,0.59684986,0.5516289,0.645457,0.5972176,0.5565198,0.5406694,0.5614904,0.5565638,1.0,0.7562716,0.60364854,0.67217445,0.67159986,0.6152195,0.63387215,0.70144063,0.68818843,0.5308736,0.57866424,0.5522231,0.6593016,0.6031008,0.5812244,0.62646645,0.5185891,0.7168051,0.61630213,0.6279909,0.6294414,0.62563765,0.6737693,0.5437848,0.6492191,0.5930213,0.62634933,0.63433677,0.63439536,0.55167884,0.5718976,0.612298,0.64710194,0.79437006,0.5082486,0.58662325,0.62496686,0.57090914,0.5371522,0.55578446,0.6028222,0.56481445,0.61281717,0.56369793,0.6071234,0.5543152,0.5484023,0.59959584,0.58261263,0.595367,0.5866811,0.6039783,0.6667787,0.64463097,0.5481249,0.61618555,0.6473075,0.5555125,0.6243948,0.54276204,0.5665832,0.67577535,0.53740275,0.58385223,0.6034726,0.63241255,0.6117989,0.50391656,0.639807,0.5526999,0.56242144,0.6586641,0.6407821,0.6385513,0.6039269,0.5735997,0.5363874,0.586871,0.56133264,0.538547,0.61100143,0.6069396,0.5780905,0.6073299,0.61765194,0.6184784,0.62895316,0.54189,0.6195458,0.55170745,0.6189397,0.59395605,0.69390994,0.61913896,0.6236384,0.593461,0.49472857,0.52468693,0.65918654,0.6402172,0.6852462,0.62826663,0.63217455,0.63369995,0.5282971,0.61020976,0.60216373,0.57756054,0.50596845,0.54626703,0.6513775,0.54873836,0.6301371,0.5955581,0.6163833,0.5738212,0.5618036,0.6467224,0.64754534,0.5363038,0.5642923,0.58980495,0.6120897,0.7388491,0.76048267,0.7530886,0.6001159,0.6068561,0.658575,0.5180662,0.60037583,0.5282714,0.5875876,0.56691647,0.6230392,0.6003553,0.6291407,0.5202244,0.5841731,0.54504037,0.57191527
